timestamp,active_window,highlight,ocr_text
2026-06-14T20:57:19,Laptop Monitor - Google Chrome,© > © © kexahosts00 Be oF | @ Laptop MONITOR c ose | (© Meet co. 8 pay -Giogs © © tecahosso00|@ __cAWhatx © 5B Mees: rogcons %6 © Uptep 19 © cownassoe,© > © © kexahosts00 Be oF | @ Laptop MONITOR c ose | (© Meet co. 8 pay -Giogs © © tecahosso00|@ __cAWhatx © 5B Mees: rogcons %6 © Uptep 19 © cownassoe x © % 6 AMees-coqcans % © ‘A What | Mect-optome — @ x] AMKeys eogaous | {@ x AMKeys | Gosia © Uptep Menton Pksmit&x [vor et mermon amoonnconmeni|eraabicated eof | @ Laptop MONITOR Sony | No readble tecahostso0 Be F|@ Laptop MONITOR * ony | | e oreo] content in Geogeour © pep M
2026-06-14T20:57:22,laptop monitering - File Explorer,1 botoe entering x + | © > GD > ThisrC > Windows) > laptop montering > | x oO Q@ © BD NSet- we view ~ | L Downloads # - ‘Date mediied | evtcatons? 12-,1 botoe entering x + | © > GD > ThisrC > Windows) > laptop montering > | x oO Q@ © BD NSet- we view ~ | L Downloads # - ‘Date mediied | evtcatons? 12-06-2026 1715 | (Waar store 13-06-2026 1024 | SCT) B rronitor 13.06.2006 1108 | loll ‘B reaome 12-06-2026 17:16 | BQe0gege@eoo | yon Soacefile | Pron ae 90. | yon Soacefie | yon Soa ile | yon Soa fie | yon Soc ie | yon Soc file | ooomed Cera | ‘Search ptop monitering a
2026-06-14T20:57:25,screenshots - File Explorer,"4 dowmonse | Bi doamens + | Bree + | Hives | me once | cater, | me ams 2260 | me orpicstons | > mcomcorss24 | > I ceatve oust | > Be mccn | > @ombive ","4 dowmonse | Bi doamens + | Bree + | Hives | me once | cater, | me ams 2260 | me orpicstons | > mcomcorss24 | > I ceatve oust | > Be mccn | > @ombive | v mmsrc | > wnowe | > new eased | D> TRsPC > wWindows(C) > laptop moniteing > screenshots | sot views ae | sereen 226061 seen 226061 sceen 226061 Soeen 226061 Soeen 226061 Soeen 226061 Soeen 226061 SeeeNAREOET soeENAREOET soeeNAREOE1 seen 226061 | BQ0GB@00%POmMPAGCEFE | 709 Nea"
2026-06-14T20:57:28,laptop monitering - File Explorer,tm eetp monterng a | © 3 © D> TPC > Windows(C) > laptop monitring > Search ptop mong a | Neon % Oo DB Nsene vee on Drew | | domionss # . owemesies Tne,"tm eetp monterng a | © 3 © D> TPC > Windows(C) > laptop monitring > Search ptop mong a | Neon % Oo DB Nsene vee on Drew | | domionss # . owemesies Tne a | Bivecenens # 052061030 efor | ches 9 osamsiert feta | Ou + esamsien feta | mowome o| OO osamsie0 Ove 10 | wen, | Bevo c7os2msss1 AME be 18 | Mercrnon® | aa cy mene osamsresd — MoouteiCo. MKB | memicens? | app sanoe eopamsmris Ponte wea 1080 | > mmcoucorssrs| cence Posamerr — Mow BxelCo. 678 | pOETD BW careous ‘wom2ms1025 ryonsoucefle 9K | yoni Wi actp Meatar R206 2R6ITIS Wess Bfle 1 | a min opamsrer2 —ryonsoucefle 340 | vewaue! 2 Posamese —owtee HS | > Erenveuret Bh pcaoue 0606 6 dowmsouce= 8"
2026-06-14T20:58:33,primary_bucket - Excel,primary bucket,primary bucket
2026-06-14T20:58:47,activity_log - Excel,No readable content found.,
2026-06-14T20:58:49,application_monitoring - File Explorer,be spptction mentoring | Ouse + | Beaty + | > TweRC > Windows) | > apptation montoing > | era 09% ea,be spptction mentoring | Ouse + | Beaty + | > TweRC > Windows) | > apptation montoing > | era 09% ea
2026-06-14T20:58:50,application_monitoring - File Explorer,(m ptiaon mentoring x | © D> ThsPC > Windows(C) > appclon menitring > | @ @ OF Nene ve | vomints # Name | Bocce # aw | Brews RMocnncs | Wc geome | Bic,(m ptiaon mentoring x | © D> ThsPC > Windows(C) > appclon menitring > | @ @ OF Nene ve | vomints # Name | Bocce # aw | Brews RMocnncs | Wc geome | Bice 4) Er | monone ¢| Borneo | Boece poceer | Romy + | Boome | Rieort | A ceny | merase | ooo | terrasse || cams | mcsssce | measooas | Brop ontr | > mcoucorssas] Bl mon | > mewvecat| Bnei | > mono Bro | > mono Cress | mire Secseonsn | Semmes | BoMEN ROM | Boose | > new ie | ans | em selec 47 oes | | yon Soacefile | ‘Search application monitoring a | BQ0GB@00%POmMPAGCEFE | AO 0 eae yg
2026-06-14T20:59:08,Visual Studio Code,No readable content found.,
2026-06-14T20:59:10,README.md - Visual Studio Code,0 ae get e,0 ae get e
2026-06-14T20:59:11,README.md - Visual Studio Code,"(QO mtaomems x | © application moitrng > @ README md | 1"" Laptop monitor — Desktop App vt | Captures screenshots every second, extracts text via Ock, ","(QO mtaomems x | © application moitrng > @ README md | 1"" Laptop monitor — Desktop App vt | Captures screenshots every second, extracts text via Ock, generates AI work summaries using Grog, stores everything in SQLite, and shows 2 Live dashboard in your | 2 browser — all from a single GUI app. no terminal ever needed. | fm quick Start (tew User) | 9, Double-click ** setup and run-bat | 0 = Automatically installs Python, Tesseract ck, and all packages | 11 Opens the GUT wien done (-2 minutes first tim) | @ 1 a paste your free ero Wr key» cick +50 teyt* | 1"" Getone ats https//eonsae-groacom (00 eet card) | 163, Click ""9% start nonttorings* | 18 that's st, | 20 “every day after:** double-click **Laptop Monitor.bat""** to open the app. | 24 #8 Project structure | 27 laptop monitor/ | 25 | app_launcher.pyw © GUT app ~ double-click to run | 29 | Setup and_run-bat ¢ First-time auto setup + launch | 20 Laptop tonitor.bat_ + Oaily launcher (after setup) | ci SiARE_mHS REAGME.ad + simple instructions for sharing | @ » Lminoy + core monitor (launched by GU) | ut E config.py ALL settings from venv | sod + Screenshot loop + change detection | 36 analyzer.py + Tesseract ocR (local, no API) | Leucat Spoaes UTES UF Maton 0 | A Oo SB eam"
2026-06-14T20:59:13,C:\WINDOWS\system32\wsl.exe,© weno % | © vpplcation monitoring > @ README md | 2B cwnoowsstenazvnie x + ~ | © Windows Subsysten for Linux must be updated to the latest version to,"© weno % | © vpplcation monitoring > @ README md | 2B cwnoowsstenazvnie x + ~ | © Windows Subsysten for Linux must be updated to the latest version to proceed. You can update by running ‘wsl.exe —-updat | 18 For nore information please visit https: //aka.ns/nsLinstall | 2 Press any key to install Windows Subsystem for Linux. | 21 Press CTRL-C or close this window to cancel. | 2 This prompt will tine out in 68 seconds. | @ we | cream tog-esv + Created automatically every hour | 47 | primary_bucket.csv + Created automatically every hour | [roti beta rte aol ey br | ork sumary.txt AE report, updated every how | TE > ntenae OKO Ww | UCT Speed UIFS UF Mandown @ Colne Peter 0 | BQOGOODSCHOMEAGCBRL EVE -0%% cam, 28"
